user_id,item,gender,city,device,channel,age_bucket,user_active_days_7,user_ctr,item_price,item_popularity,time_since_last_click,hist_item_seq,click,conversion
1163865,item_HOME_203,M,Hangzhou,Web,organic,35-44,0,0.20373482273614002,40.6350417237247,0.32905259105701135,2.7791028071661446,"item_SPORT_888,item_ELEC_528,item_SPORT_662,item_SPORT_366,item_SPORT_279,item_FOOD_117,item_FOOD_663,item_CLOTH_847,item_SPORT_740,item_ELEC_289,item_ELEC_629,item_FOOD_642,item_BEAUTY_513,item_BEAUTY_129,item_FOOD_446,item_HOME_418,item_ELEC_724,item_HOME_532,item_ELEC_965,item_FOOD_603,item_BEAUTY_153,item_SPORT_524,item_HOME_471,item_SPORT_452,item_SPORT_827,item_BEAUTY_949,item_SPORT_259,item_HOME_380,item_FOOD_675,item_HOME_908",1,0
1141974,item_SPORT_335,M,Others,Android,ad,25-34,7,0.1026632049355591,233.25305659968632,0.3181167479533419,3.231847792264635,"item_CLOTH_782,item_FOOD_927,item_ELEC_654,item_HOME_647,item_CLOTH_620,item_BEAUTY_984,item_CLOTH_815,item_SPORT_669,item_SPORT_849,item_HOME_268,item_BEAUTY_743,item_CLOTH_437,item_FOOD_722,item_HOME_433,item_FOOD_853,item_BEAUTY_669,item_CLOTH_279,item_HOME_553,item_HOME_161,item_CLOTH_651,item_FOOD_773,item_HOME_301,item_FOOD_844,item_SPORT_185,item_SPORT_746,item_SPORT_279,item_SPORT_568,item_HOME_883,item_BEAUTY_792,item_SPORT_916",1,0
1688853,item_HOME_482,M,Others,Web,other,25-34,6,0.09756026294112635,238.45817433937054,0.15800508083405967,13.01613480365351,"item_HOME_206,item_SPORT_654,item_BEAUTY_541,item_CLOTH_518,item_FOOD_645,item_BEAUTY_429,item_ELEC_289,item_FOOD_946,item_FOOD_830",0,0
1387972,item_FOOD_717,F,Shanghai,Web,ad,<18,5,0.07227987386265924,276.7331343421828,0.11638759546782595,9.069892658726754,"item_HOME_235,item_FOOD_352,item_ELEC_562,item_CLOTH_941,item_BEAUTY_655,item_BEAUTY_520,item_FOOD_876,item_BEAUTY_584,item_SPORT_835,item_HOME_272,item_CLOTH_602,item_HOME_775,item_SPORT_430,item_SPORT_389,item_SPORT_619,item_FOOD_236,item_ELEC_458,item_BEAUTY_746,item_CLOTH_783,item_HOME_799,item_ELEC_685,item_BEAUTY_589,item_FOOD_195,item_BEAUTY_854,item_FOOD_798,item_CLOTH_487,item_SPORT_882,item_CLOTH_480",1,0
1553207,item_FOOD_873,M,Others,Web,other,35-44,0,0.04078422362010908,111.75453426370947,0.047756427019183936,6.023524665784098,"item_HOME_405,item_ELEC_376,item_BEAUTY_539,item_HOME_338,item_FOOD_112,item_CLOTH_385,item_BEAUTY_714,item_SPORT_466,item_ELEC_217,item_BEAUTY_557,item_SPORT_819,item_ELEC_922,item_ELEC_402",0,0
1815018,item_CLOTH_417,F,Guangzhou,Android,push,>=55,2,0.46309126295972547,324.0324431821726,0.18405829208695607,5.252819681723141,"item_CLOTH_206,item_FOOD_317,item_ELEC_611,item_HOME_832,item_FOOD_445,item_HOME_163,item_BEAUTY_727,item_CLOTH_616,item_BEAUTY_680,item_CLOTH_743,item_SPORT_417,item_SPORT_137,item_CLOTH_889,item_ELEC_537,item_CLOTH_836,item_FOOD_271,item_BEAUTY_514,item_ELEC_101,item_BEAUTY_973,item_ELEC_984,item_ELEC_924,item_ELEC_949,item_SPORT_865,item_CLOTH_796,item_SPORT_713,item_SPORT_327,item_BEAUTY_643,item_CLOTH_881,item_BEAUTY_803",1,0
1102757,item_HOME_973,M,Shenzhen,iOS,ad,45-54,6,0.2870579653875084,104.91732179448607,0.42679753178548746,15.242994874777178,"item_HOME_951,item_ELEC_327,item_HOME_227,item_SPORT_753,item_BEAUTY_170,item_ELEC_211,item_BEAUTY_780,item_BEAUTY_943,item_ELEC_143,item_HOME_377,item_SPORT_930",1,1
1741359,item_FOOD_740,Unknown,Shenzhen,iOS,organic,35-44,6,0.38150681143196813,143.69124318775724,0.23783370210531293,25.068601095649626,"item_SPORT_513,item_HOME_741,item_HOME_416,item_CLOTH_237,item_CLOTH_371,item_CLOTH_390,item_CLOTH_607,item_BEAUTY_105,item_CLOTH_602,item_ELEC_965",0,0
1416074,item_CLOTH_841,F,Hangzhou,Web,other,35-44,7,0.4503405211773411,312.6744278632853,0.2347622101662687,146.40217994004422,"item_HOME_475,item_FOOD_480,item_HOME_685,item_ELEC_475,item_ELEC_788,item_HOME_616,item_BEAUTY_956,item_FOOD_552,item_CLOTH_542,item_HOME_423,item_HOME_447,item_CLOTH_312,item_SPORT_165,item_SPORT_466,item_HOME_766,item_CLOTH_290,item_CLOTH_321,item_SPORT_526,item_FOOD_371,item_HOME_680,item_CLOTH_315,item_HOME_895,item_SPORT_303,item_ELEC_728,item_FOOD_601",0,0
1107853,item_SPORT_647,M,Shanghai,Android,other,45-54,5,0.19398416205232455,231.57377292305077,0.33714668005268705,8.829307528323508,"item_HOME_988,item_SPORT_573,item_CLOTH_374,item_BEAUTY_801,item_BEAUTY_487,item_BEAUTY_726,item_ELEC_216,item_FOOD_320,item_SPORT_118,item_CLOTH_506,item_CLOTH_367,item_SPORT_460,item_HOME_433,item_FOOD_368,item_FOOD_467,item_HOME_148,item_HOME_710,item_ELEC_264,item_CLOTH_516,item_HOME_808,item_FOOD_477",0,0
1671652,item_SPORT_641,M,Shanghai,iOS,organic,<18,4,0.16527559204260253,334.62651704559903,0.467898213583963,18.85236458709633,"item_BEAUTY_382,item_SPORT_830,item_HOME_782,item_CLOTH_505,item_CLOTH_817,item_HOME_239,item_CLOTH_129,item_FOOD_719,item_HOME_607,item_FOOD_357,item_CLOTH_559,item_FOOD_469,item_FOOD_149,item_CLOTH_111,item_CLOTH_975,item_FOOD_751,item_ELEC_695,item_CLOTH_632",1,0
1679290,item_ELEC_440,F,Shenzhen,Web,organic,35-44,3,0.056449662836968104,315.4503214178901,0.2291653633989407,1.2020656994796088,"item_ELEC_103,item_SPORT_269,item_SPORT_433,item_HOME_683",1,0
1841147,item_CLOTH_188,M,Shanghai,Android,push,35-44,0,0.22316068096648647,10.0,0.45369311013749986,11.830662409993831,"item_ELEC_574,item_FOOD_342,item_SPORT_765,item_SPORT_209,item_ELEC_226,item_HOME_919,item_HOME_791,item_HOME_471,item_BEAUTY_299,item_CLOTH_746,item_SPORT_233,item_BEAUTY_157,item_CLOTH_253,item_CLOTH_722,item_CLOTH_981,item_FOOD_360,item_BEAUTY_358,item_CLOTH_365,item_CLOTH_964,item_BEAUTY_738,item_CLOTH_853",0,0
1120082,item_ELEC_847,M,Hangzhou,iOS,ad,45-54,5,0.12804456165064543,268.89661275795675,0.4581673687743632,57.237550680805214,"item_FOOD_763,item_BEAUTY_192,item_FOOD_309,item_CLOTH_683,item_ELEC_264,item_CLOTH_386,item_BEAUTY_420,item_HOME_172,item_CLOTH_834,item_HOME_263,item_CLOTH_594,item_HOME_719,item_ELEC_535,item_ELEC_756,item_HOME_289,item_FOOD_127,item_FOOD_321",1,0
1763693,item_CLOTH_268,M,Guangzhou,Android,push,>=55,2,0.0732561748872927,175.1635693156442,0.07999649249279511,46.517707043528915,"item_SPORT_589,item_ELEC_417,item_CLOTH_125,item_BEAUTY_228,item_SPORT_985,item_BEAUTY_603,item_FOOD_855,item_BEAUTY_209,item_BEAUTY_344,item_SPORT_775,item_ELEC_174,item_BEAUTY_719,item_FOOD_898,item_BEAUTY_366,item_SPORT_471,item_CLOTH_400,item_SPORT_497,item_BEAUTY_899,item_SPORT_844,item_ELEC_482,item_SPORT_140,item_BEAUTY_192,item_HOME_161,item_HOME_486,item_SPORT_671,item_ELEC_815,item_ELEC_559,item_FOOD_644",0,0
1818500,item_HOME_925,F,Shanghai,Android,ad,25-34,2,0.2816088622266228,378.49321802687695,0.15164875577420447,2.6227258612390187,"item_BEAUTY_199,item_ELEC_143,item_HOME_163,item_BEAUTY_618",0,0
1165992,item_HOME_874,M,Others,Android,ad,>=55,1,0.21978600404041673,158.28523048887965,0.603186468544161,19.469913790509544,"item_CLOTH_656,item_HOME_392,item_BEAUTY_398,item_SPORT_866,item_CLOTH_555,item_FOOD_378,item_FOOD_771",1,0
1352118,item_BEAUTY_943,F,Shanghai,Android,ad,18-24,0,0.15329745328465616,304.70780287890415,0.7120558583761645,12.94155776974891,"item_FOOD_139,item_FOOD_231,item_BEAUTY_994,item_HOME_619,item_BEAUTY_719,item_ELEC_506,item_CLOTH_242,item_BEAUTY_903",1,0
1292682,item_ELEC_139,F,Others,Android,ad,18-24,1,0.1718605208793599,139.20963330028124,0.1795671468807287,37.80820460707388,"item_BEAUTY_886,item_SPORT_458,item_HOME_254,item_HOME_686",0,0
1709161,item_ELEC_464,F,Shenzhen,iOS,other,35-44,5,0.36808460612318744,144.27956394161967,0.18033643938821306,39.34694792526631,"item_BEAUTY_734,item_ELEC_769,item_FOOD_952,item_SPORT_554,item_HOME_291,item_CLOTH_388,item_FOOD_811,item_BEAUTY_376,item_BEAUTY_538,item_ELEC_798,item_SPORT_100,item_ELEC_832,item_HOME_113,item_CLOTH_321,item_BEAUTY_455,item_FOOD_325,item_HOME_520,item_BEAUTY_987",0,0
1561829,item_HOME_918,F,Beijing,iOS,organic,45-54,4,0.11880469181061629,10.0,0.21703408496584947,12.432609767072822,"item_ELEC_397,item_ELEC_648,item_BEAUTY_662,item_SPORT_906,item_ELEC_697,item_CLOTH_622,item_CLOTH_332,item_BEAUTY_881,item_BEAUTY_724,item_FOOD_499,item_BEAUTY_770,item_FOOD_244,item_CLOTH_490,item_BEAUTY_292,item_BEAUTY_658,item_BEAUTY_503,item_HOME_434,item_BEAUTY_355,item_CLOTH_291,item_HOME_370,item_CLOTH_526,item_ELEC_237,item_HOME_485,item_SPORT_878,item_FOOD_649,item_ELEC_590,item_HOME_657,item_ELEC_532,item_FOOD_739",1,0
1100427,item_ELEC_269,M,Others,Web,organic,45-54,6,0.3322163848491976,112.09709144919071,0.36746236382615444,6.809940153217285,"item_BEAUTY_457,item_CLOTH_882,item_CLOTH_516,item_FOOD_721,item_ELEC_943,item_BEAUTY_269,item_CLOTH_267,item_BEAUTY_747,item_BEAUTY_682,item_FOOD_923,item_ELEC_589,item_BEAUTY_849,item_SPORT_288,item_BEAUTY_648,item_ELEC_194,item_HOME_921,item_HOME_630,item_HOME_608,item_HOME_358,item_HOME_528,item_HOME_170,item_BEAUTY_278",1,0
1575706,item_ELEC_890,F,Guangzhou,iOS,ad,45-54,3,0.17173637790273374,211.69786238688562,0.4024025624437986,23.937752828119493,"item_SPORT_263,item_FOOD_115,item_BEAUTY_285,item_SPORT_800,item_HOME_189,item_FOOD_225,item_ELEC_469,item_CLOTH_501,item_FOOD_981,item_CLOTH_771,item_SPORT_221,item_ELEC_503,item_CLOTH_818,item_BEAUTY_947,item_SPORT_771",1,0
1760405,item_HOME_548,M,Shanghai,Web,ad,<18,6,0.37954455460147474,290.23552486718773,0.04562568246835124,0.5336692384851207,"item_FOOD_733,item_SPORT_279,item_ELEC_798",0,0
1616208,item_FOOD_884,F,Others,iOS,other,25-34,6,0.3933144816257956,109.82763622497986,0.4504770032935946,58.525237655139364,,1,0
1537099,item_BEAUTY_915,M,Guangzhou,iOS,other,<18,6,0.1598992277958315,144.4684137488232,0.3693937378158955,55.87394974569563,"item_FOOD_321,item_ELEC_859,item_SPORT_688,item_CLOTH_776,item_SPORT_916,item_SPORT_911,item_SPORT_622,item_SPORT_223,item_ELEC_649,item_BEAUTY_478,item_ELEC_342,item_SPORT_410,item_HOME_787,item_HOME_777,item_BEAUTY_926",0,0
1336403,item_SPORT_450,M,Guangzhou,Web,other,25-34,3,0.3891889273106418,350.08807268879895,0.04273099043488695,6.73107210343159,"item_FOOD_523,item_HOME_741,item_ELEC_542,item_FOOD_481,item_HOME_388,item_FOOD_614,item_HOME_744,item_SPORT_585,item_ELEC_371,item_BEAUTY_817,item_HOME_709,item_HOME_952,item_CLOTH_473,item_HOME_405,item_SPORT_946,item_FOOD_486",1,0
1613241,item_SPORT_391,F,Shenzhen,iOS,push,18-24,7,0.2188263687813987,10.0,0.1841678201214375,21.474275513382878,"item_HOME_977,item_FOOD_234,item_ELEC_815,item_SPORT_516,item_HOME_570",0,0
1873674,item_BEAUTY_228,M,Beijing,iOS,push,>=55,4,0.3025444540156652,10.0,0.30627906145929684,14.621886170227913,"item_BEAUTY_764,item_HOME_713,item_ELEC_669,item_FOOD_664,item_BEAUTY_634,item_CLOTH_941,item_CLOTH_864,item_BEAUTY_247,item_HOME_476,item_HOME_676,item_BEAUTY_377,item_HOME_589",0,0
1934692,item_SPORT_153,F,Beijing,Android,push,35-44,3,0.2691325852310524,84.42917650561571,0.20301372255165304,12.543168478886178,"item_CLOTH_952,item_SPORT_244,item_CLOTH_603,item_BEAUTY_154,item_HOME_112,item_FOOD_445,item_ELEC_664,item_ELEC_904,item_CLOTH_440,item_ELEC_428,item_CLOTH_701,item_HOME_588,item_HOME_779,item_BEAUTY_814,item_FOOD_856,item_BEAUTY_785,item_SPORT_759,item_SPORT_312,item_FOOD_660,item_FOOD_422,item_SPORT_399,item_FOOD_177,item_BEAUTY_244",0,0
1089460,item_BEAUTY_719,F,Shenzhen,Android,push,18-24,7,0.23796564044232738,412.33206826352796,0.26467860895140605,26.832853871938475,"item_CLOTH_468,item_BEAUTY_624,item_FOOD_416,item_BEAUTY_578,item_BEAUTY_611,item_FOOD_161,item_ELEC_635,item_FOOD_779,item_FOOD_632,item_HOME_683,item_ELEC_459,item_CLOTH_661,item_ELEC_639,item_SPORT_137,item_SPORT_893,item_SPORT_698,item_SPORT_770,item_ELEC_219,item_BEAUTY_837,item_BEAUTY_688,item_BEAUTY_367,item_BEAUTY_111,item_FOOD_233,item_HOME_320,item_SPORT_800,item_HOME_580",0,0
1339896,item_FOOD_403,M,Hangzhou,Web,other,25-34,4,0.1990935243915849,320.35976088819416,0.5176353637029886,12.656539093378754,"item_HOME_481,item_HOME_880,item_ELEC_184,item_HOME_122,item_HOME_959,item_HOME_415,item_ELEC_184,item_ELEC_308,item_HOME_810,item_CLOTH_360,item_CLOTH_434,item_HOME_890,item_SPORT_822,item_SPORT_479,item_CLOTH_197,item_CLOTH_232,item_BEAUTY_856,item_BEAUTY_344,item_BEAUTY_174,item_CLOTH_329,item_CLOTH_847,item_HOME_484,item_FOOD_464,item_ELEC_233,item_SPORT_377,item_CLOTH_375,item_HOME_522",0,0
1685347,item_CLOTH_614,M,Others,Android,ad,<18,6,0.09258961569476695,359.841204595639,0.30726606940010703,57.337129013647626,"item_FOOD_462,item_FOOD_779,item_BEAUTY_783,item_ELEC_555,item_FOOD_952,item_BEAUTY_969,item_HOME_868,item_CLOTH_947,item_HOME_538,item_SPORT_432,item_CLOTH_716,item_HOME_965",1,0
1067326,item_HOME_604,F,Others,Android,push,45-54,0,0.01083178720711785,131.48010434876429,0.22812086430560025,54.57763338965459,"item_ELEC_904,item_ELEC_168,item_ELEC_489,item_BEAUTY_657,item_HOME_507,item_CLOTH_580,item_HOME_631,item_FOOD_294,item_BEAUTY_250,item_CLOTH_281",0,0
1494283,item_BEAUTY_346,F,Shenzhen,iOS,ad,<18,6,0.25801653352698445,173.12954425341667,0.743927334069258,11.089720593608792,"item_BEAUTY_371,item_SPORT_803,item_BEAUTY_573,item_CLOTH_326,item_FOOD_361,item_CLOTH_322",1,0
1564374,item_HOME_194,M,Shenzhen,iOS,other,>=55,2,0.3273746433261362,201.15427198026433,0.2601417669101068,3.5635837258899556,"item_ELEC_415,item_BEAUTY_171,item_CLOTH_619,item_CLOTH_418,item_FOOD_417,item_SPORT_169",0,0
1725026,item_ELEC_320,M,Shanghai,Android,other,18-24,4,0.20712126637970643,488.09885057952397,0.17491936750863446,20.678701350794263,"item_HOME_931,item_CLOTH_969,item_BEAUTY_357,item_FOOD_286,item_CLOTH_438,item_CLOTH_677,item_ELEC_741,item_HOME_264,item_HOME_567,item_HOME_372,item_HOME_295,item_FOOD_538,item_BEAUTY_289,item_HOME_853,item_CLOTH_226,item_FOOD_797,item_CLOTH_469,item_ELEC_953,item_BEAUTY_226,item_BEAUTY_429,item_ELEC_490,item_BEAUTY_421,item_ELEC_523,item_HOME_170,item_HOME_175",0,0
1046075,item_ELEC_137,M,Others,Web,push,18-24,4,0.2552487075239298,75.84939626881533,0.29798543061725546,2.7565490626613465,"item_CLOTH_168,item_HOME_127,item_CLOTH_567,item_CLOTH_164,item_SPORT_282,item_ELEC_610,item_SPORT_518,item_CLOTH_716,item_BEAUTY_292",0,0
1390566,item_SPORT_400,Unknown,Others,Android,ad,45-54,7,0.22015344056792513,147.43671759080038,0.30614622955708204,33.60431931928456,"item_BEAUTY_766,item_CLOTH_242,item_ELEC_156,item_FOOD_374,item_ELEC_477,item_SPORT_773,item_HOME_505,item_CLOTH_620,item_ELEC_822,item_ELEC_312,item_HOME_305,item_FOOD_893,item_SPORT_338,item_BEAUTY_191",0,0
1539894,item_HOME_463,M,Guangzhou,Android,other,25-34,0,0.13848621125969443,84.80871415169486,0.24327302720543623,24.088251390456335,"item_HOME_770,item_CLOTH_943",1,0
1330974,item_FOOD_291,M,Shanghai,iOS,push,<18,2,0.0907429751140303,201.8180670226061,0.10866615127488123,18.04010247470623,"item_ELEC_238,item_CLOTH_255,item_BEAUTY_566,item_SPORT_949,item_ELEC_942,item_CLOTH_307,item_BEAUTY_497,item_HOME_669,item_ELEC_259",1,0
1637955,item_FOOD_322,M,Beijing,iOS,other,25-34,2,0.23741777061429936,176.82337216660997,0.23620626468507958,8.660749562630272,"item_BEAUTY_880,item_BEAUTY_576,item_FOOD_561,item_SPORT_361,item_HOME_234,item_HOME_831,item_FOOD_946,item_HOME_149,item_CLOTH_215,item_BEAUTY_962,item_HOME_176,item_CLOTH_712,item_ELEC_878,item_HOME_894,item_SPORT_426,item_HOME_586,item_SPORT_515,item_SPORT_806,item_SPORT_140,item_FOOD_970,item_SPORT_971,item_BEAUTY_229,item_SPORT_222,item_SPORT_462,item_CLOTH_791,item_FOOD_951,item_SPORT_299,item_BEAUTY_549",0,0
1160420,item_FOOD_873,M,Shanghai,iOS,ad,<18,1,0.15262825860017426,234.8055533856926,0.5212943592622825,9.610494631491841,"item_BEAUTY_711,item_CLOTH_391,item_ELEC_926,item_HOME_286,item_BEAUTY_848,item_SPORT_595,item_BEAUTY_586,item_FOOD_529,item_HOME_289,item_FOOD_467,item_ELEC_253,item_SPORT_762,item_FOOD_653,item_ELEC_314,item_HOME_210,item_BEAUTY_260,item_FOOD_204,item_CLOTH_959,item_ELEC_914,item_FOOD_543,item_SPORT_962,item_CLOTH_530",0,0
1259979,item_SPORT_620,M,Others,Web,push,>=55,3,0.10790865986540997,164.57050225849042,0.05946214551673293,11.027518739126272,"item_CLOTH_498,item_CLOTH_564,item_BEAUTY_205,item_CLOTH_848,item_HOME_687",0,0
1006814,item_CLOTH_687,M,Shenzhen,Web,organic,25-34,4,0.07998775845120332,62.2382564893355,0.4659142248055007,5.587957866049775,"item_FOOD_470,item_SPORT_148,item_BEAUTY_656,item_HOME_625,item_ELEC_629,item_ELEC_698,item_SPORT_552,item_BEAUTY_776,item_SPORT_177,item_HOME_191,item_BEAUTY_668,item_SPORT_205",0,0
1268853,item_BEAUTY_684,M,Shanghai,Android,push,45-54,1,0.1081617234377281,265.36482774832314,0.4410699168875357,50.90934035596309,"item_BEAUTY_214,item_CLOTH_140,item_HOME_952,item_FOOD_963",0,0
1091096,item_ELEC_439,F,Guangzhou,Android,ad,<18,4,0.31974780098186456,58.274608187553824,0.06993189888664275,38.5105142170013,"item_HOME_662,item_CLOTH_471,item_BEAUTY_725,item_BEAUTY_162,item_FOOD_365,item_BEAUTY_345,item_FOOD_467,item_BEAUTY_555,item_CLOTH_777,item_SPORT_680,item_CLOTH_181,item_SPORT_848,item_BEAUTY_246",0,0
1792760,item_FOOD_939,M,Hangzhou,Web,push,18-24,0,0.17671788318809226,197.42383429995925,0.44948493112655963,44.52666142717898,"item_ELEC_735,item_BEAUTY_739,item_ELEC_131,item_SPORT_118,item_BEAUTY_945,item_CLOTH_204,item_ELEC_898,item_CLOTH_860,item_FOOD_751,item_SPORT_296,item_CLOTH_788,item_BEAUTY_206,item_HOME_319,item_FOOD_116,item_ELEC_909,item_FOOD_586,item_BEAUTY_184,item_ELEC_393,item_HOME_217,item_ELEC_351,item_FOOD_192,item_FOOD_116",0,0
1015731,item_CLOTH_640,F,Guangzhou,iOS,push,>=55,7,0.37549931225360206,300.0048998134361,0.0651066435802226,0.8272737117766669,"item_FOOD_248,item_BEAUTY_799,item_FOOD_488,item_SPORT_850,item_BEAUTY_820,item_HOME_195,item_BEAUTY_726,item_SPORT_851,item_FOOD_611,item_SPORT_164,item_FOOD_846,item_CLOTH_879,item_FOOD_794,item_FOOD_463,item_HOME_921",1,1
1342328,item_ELEC_645,F,Shanghai,Android,ad,45-54,7,0.1017395456211134,10.0,0.520592606691202,3.5396660938567432,"item_HOME_200,item_FOOD_779,item_FOOD_797,item_FOOD_791,item_SPORT_460,item_FOOD_872",0,0
1546132,item_FOOD_702,M,Guangzhou,iOS,ad,<18,5,0.1274170478789496,285.168050423211,0.4904633282759092,6.670919053452516,"item_FOOD_938,item_CLOTH_640,item_SPORT_106,item_FOOD_908,item_CLOTH_571,item_BEAUTY_125,item_SPORT_740,item_BEAUTY_396,item_ELEC_457,item_ELEC_517,item_ELEC_875,item_CLOTH_153,item_FOOD_418,item_CLOTH_720,item_CLOTH_388,item_ELEC_245",0,0
1473334,item_HOME_514,F,Hangzhou,Web,push,35-44,5,0.48896764601465503,13.057319234551672,0.532289107641317,0.21373867062323912,"item_BEAUTY_229,item_HOME_725,item_FOOD_137,item_ELEC_626,item_CLOTH_427,item_CLOTH_934,item_CLOTH_213,item_BEAUTY_823,item_ELEC_261,item_ELEC_861,item_FOOD_843,item_SPORT_896,item_ELEC_810,item_ELEC_890,item_CLOTH_658,item_HOME_198",1,0
1307615,item_BEAUTY_512,F,Guangzhou,iOS,ad,>=55,5,0.334766530310355,185.48980195444076,0.2837735814940228,12.223700396773273,"item_ELEC_497,item_CLOTH_708,item_BEAUTY_614,item_FOOD_244,item_FOOD_256,item_BEAUTY_809,item_ELEC_970,item_FOOD_276,item_BEAUTY_146,item_FOOD_572,item_ELEC_869,item_CLOTH_301,item_HOME_772,item_CLOTH_948,item_CLOTH_811,item_ELEC_741,item_ELEC_725",1,0
1983212,item_BEAUTY_983,F,Beijing,Web,organic,>=55,1,0.08403912892605066,464.4761787493165,0.5669967352901999,57.913530345788345,item_FOOD_732,0,0
1495366,item_SPORT_781,F,Beijing,Web,ad,18-24,2,0.19002876239308955,22.764055413560023,0.06561778959934743,3.109947913052924,item_SPORT_219,1,0
1881142,item_FOOD_400,F,Beijing,Android,other,<18,1,0.11238896137562747,10.0,0.15888362909140455,24.87526496921811,"item_HOME_461,item_FOOD_279,item_SPORT_350,item_SPORT_837,item_HOME_228,item_HOME_754,item_ELEC_836,item_SPORT_518,item_FOOD_288,item_ELEC_134,item_FOOD_163,item_ELEC_147,item_CLOTH_772,item_FOOD_363,item_FOOD_611,item_SPORT_113,item_ELEC_211,item_HOME_855,item_CLOTH_177,item_ELEC_318,item_SPORT_904,item_SPORT_852,item_HOME_317",1,0
1234480,item_HOME_715,M,Shanghai,Android,ad,>=55,2,0.31796266308695426,318.9753424993012,0.3879448730595953,30.57210547327123,"item_HOME_318,item_HOME_387,item_SPORT_970,item_CLOTH_827,item_SPORT_393,item_BEAUTY_118,item_ELEC_528,item_BEAUTY_396,item_HOME_892,item_HOME_997,item_HOME_869,item_FOOD_145,item_SPORT_667,item_HOME_508,item_HOME_151,item_HOME_189,item_FOOD_517,item_FOOD_736,item_HOME_532,item_CLOTH_681,item_FOOD_116,item_SPORT_544,item_ELEC_247,item_BEAUTY_605,item_BEAUTY_383,item_ELEC_434,item_SPORT_651,item_SPORT_374,item_BEAUTY_747",0,0
1982907,item_SPORT_429,M,Guangzhou,iOS,other,18-24,4,0.3302541928438768,236.23927856208815,0.07118937700899133,9.964770235855056,"item_BEAUTY_429,item_SPORT_727,item_HOME_615,item_FOOD_534,item_SPORT_688,item_FOOD_765,item_ELEC_481,item_ELEC_930,item_CLOTH_326,item_ELEC_884,item_HOME_371",0,0
1935099,item_SPORT_312,M,Others,Android,other,35-44,1,0.23703503835209805,335.90321433677275,0.1520676207774873,32.35124647908889,"item_SPORT_413,item_CLOTH_810,item_ELEC_838,item_BEAUTY_361,item_SPORT_804,item_FOOD_303,item_FOOD_257",0,0
1042074,item_FOOD_733,M,Shanghai,Android,push,45-54,5,0.148034409260696,205.10091421630796,0.19706059818682942,13.812485891098145,"item_SPORT_601,item_HOME_832,item_HOME_998,item_BEAUTY_413,item_SPORT_567,item_FOOD_539,item_CLOTH_684,item_BEAUTY_748,item_FOOD_465,item_ELEC_888",1,0
1826998,item_ELEC_360,M,Shanghai,Web,other,<18,1,0.10454739040122085,438.0175543387057,0.25041824938453655,81.87444373037333,"item_SPORT_244,item_SPORT_562",0,0
1955651,item_FOOD_892,F,Shenzhen,Android,other,35-44,3,0.3360891298093238,311.3803751020057,0.2847645872938666,33.076526099568966,"item_HOME_926,item_FOOD_919,item_FOOD_441,item_SPORT_139,item_SPORT_961,item_ELEC_844,item_BEAUTY_419,item_ELEC_709,item_HOME_109,item_FOOD_150,item_SPORT_204,item_ELEC_825,item_FOOD_407,item_BEAUTY_680,item_BEAUTY_514,item_BEAUTY_468,item_ELEC_760,item_BEAUTY_829",0,0
1097075,item_ELEC_450,F,Hangzhou,Web,ad,35-44,5,0.2110074690137867,10.260864151559757,0.024138900805019032,31.724958451717065,"item_ELEC_596,item_SPORT_148,item_HOME_365,item_FOOD_217,item_SPORT_150,item_CLOTH_108",0,0
1468834,item_HOME_443,F,Beijing,Android,organic,35-44,4,0.2412596178557948,315.51355434385033,0.18585363449420636,15.524349966098974,"item_FOOD_831,item_ELEC_695,item_HOME_400,item_ELEC_834,item_ELEC_920,item_BEAUTY_667,item_SPORT_173,item_SPORT_459,item_SPORT_899,item_ELEC_292,item_HOME_882,item_SPORT_388,item_SPORT_431,item_FOOD_701,item_FOOD_187,item_SPORT_606,item_SPORT_560,item_FOOD_926,item_HOME_954,item_FOOD_187,item_ELEC_445,item_HOME_845,item_FOOD_148,item_HOME_229,item_FOOD_847,item_HOME_667,item_BEAUTY_654,item_HOME_581",0,0
1235334,item_BEAUTY_803,Unknown,Shenzhen,Web,other,>=55,3,0.21368301092050299,114.17752292082797,0.3005603786166699,21.079745106687845,"item_FOOD_677,item_HOME_452,item_CLOTH_726,item_FOOD_898,item_HOME_209,item_CLOTH_745,item_ELEC_327,item_SPORT_525,item_BEAUTY_850,item_ELEC_404,item_FOOD_114,item_ELEC_644,item_HOME_462,item_SPORT_615,item_CLOTH_563,item_SPORT_481",0,0
1151385,item_BEAUTY_777,M,Hangzhou,Android,ad,35-44,5,0.1721898432979545,10.0,0.151572009875127,18.370953024125505,"item_SPORT_986,item_ELEC_899,item_SPORT_591,item_BEAUTY_776",0,0
1450412,item_ELEC_118,M,Shanghai,Android,push,35-44,3,0.2271210672274563,336.80589303901525,0.07250930973409511,23.86602331307504,"item_CLOTH_731,item_BEAUTY_935,item_BEAUTY_286,item_HOME_961,item_CLOTH_883",0,0
1203158,item_CLOTH_637,M,Hangzhou,iOS,organic,45-54,2,0.12039050903520586,246.0292490983138,0.4128307127708531,9.293152637417595,"item_SPORT_946,item_ELEC_683",0,0
