log_time,user_id,item_id,gender,age_bucket,city,device,channel,category,brand,price,impression_position,user_active_days_7,user_ctr,text_desc,click,conversion
2025-11-26 09:28:00,11274,item_ELEC_00331,M,35-44,Shanghai,Android,push,Electronics,BrandA,554.98,10,0,0.17,Smart watch ultra HD with voice assistant,0,0
2025-12-08 21:17:00,11274,item_BEAU_01632,M,35-44,Shanghai,Android,push,Beauty,GlowLab,121.11,3,0,0.17,Essence hydrating formula for dry skin,0,0
2025-12-09 17:15:00,11274,item_HOME_01197,M,35-44,Shanghai,Android,recommendation,Home,ModernLiving,477.44,8,0,0.17,Cushion easy assembly premium quality,0,0
2025-11-13 15:42:00,11275,item_FOOD_00785,F,55+,Guangzhou,iOS,push,Food,BrandC,522.69,3,6,0.19,Coffee beans with chia seeds 500g pack premium quality,0,0
2025-11-19 17:27:00,11275,item_FOOD_00907,F,55+,Guangzhou,iOS,push,Food,GreenChoice,319.3,2,6,0.19,Protein bar fair trade family size,0,0
2025-11-24 19:33:00,11275,item_FOOD_00851,F,55+,Guangzhou,iOS,organic,Food,PureLife,448.13,3,6,0.19,Protein bar 500g pack vegan,0,0
2025-11-24 20:25:00,11275,item_FOOD_00849,F,55+,Guangzhou,iOS,recommendation,Food,NatureBest,278.72,2,6,0.19,Dried fruits 250g pack artisan made with coconut,0,0
2025-12-06 18:41:00,11275,item_FOOD_00960,F,55+,Guangzhou,iOS,organic,Food,BrandZ,812.97,3,6,0.19,Protein bar 250g pack vegan premium quality,0,0
2025-11-18 10:13:00,11276,item_ELEC_00195,M,18-24,Shenzhen,iOS,ad,Electronics,SoundMax,875.15,8,4,0.05,Bluetooth headphones with touch controls 4K resolution fast charging,0,0
2025-11-24 12:43:00,11276,item_CLOT_00538,M,18-24,Shenzhen,iOS,ad,Clothing,BrandM,1022.65,1,4,0.05,Sweater athletic fit business casual,0,0
2025-11-27 00:52:00,11276,item_SPOR_01933,M,18-24,Shenzhen,iOS,search,Sports,BrandU,311.43,8,4,0.05,Gym bag for CrossFit arch support anti-slip,0,0
2025-12-11 12:42:00,11276,item_ELEC_00327,M,18-24,Shenzhen,iOS,organic,Electronics,EliteGear,174.2,4,4,0.05,Smart watch black waterproof IPX7 ultra HD,0,0
2025-11-18 02:02:00,11277,item_CLOT_00651,F,18-24,Chengdu,Android,push,Clothing,UrbanWear,246.52,10,6,0.07,Jeans with pockets 3/4 sleeve moisture-wicking,0,0
2025-11-18 09:33:00,11277,item_CLOT_00432,F,18-24,Chengdu,Android,organic,Clothing,UrbanWear,133.77,9,6,0.07,Cardigan beige with zipper 3/4 sleeve,0,0
2025-11-19 02:37:00,11277,item_FOOD_00930,F,18-24,Chengdu,Android,push,Food,BrandC,894.76,4,6,0.07,Organic granola fair trade 1kg pack,0,0
2025-11-19 06:15:00,11277,item_FOOD_00831,F,18-24,Chengdu,Android,push,Food,BrandZ,342.56,1,6,0.07,Coffee beans organic certified artisan made,0,0
2025-11-20 18:05:00,11277,item_BEAU_01458,F,18-24,Chengdu,Android,push,Beauty,BeautyEssence,925.63,7,6,0.07,Toner fragrance-free for sensitive skin jumbo size,0,0
2025-11-23 07:32:00,11277,item_CLOT_00364,F,18-24,Chengdu,Android,ad,Clothing,ClassicFit,860.66,9,6,0.07,Sweater olive regular fit soft cotton with pockets,0,0
2025-11-28 01:59:00,11277,item_CLOT_00530,F,18-24,Chengdu,Android,push,Clothing,ClassicFit,834.94,4,6,0.07,Cardigan black with pockets 3/4 sleeve,0,0
2025-12-04 10:38:00,11277,item_SPOR_01666,F,18-24,Chengdu,Android,recommendation,Sports,ProSport,434.77,1,6,0.07,Gym bag gray for yoga arch support,0,0
2025-12-06 19:15:00,11277,item_FOOD_00991,F,18-24,Chengdu,Android,recommendation,Food,BrandC,784.54,6,6,0.07,Protein bar 500g pack high protein,0,0
2025-12-10 11:59:00,11277,item_SPOR_01869,F,18-24,Chengdu,Android,ad,Sports,BrandU,176.88,7,6,0.07,Jump rope black unisex design for running durable construction,0,0
2025-11-16 17:29:00,11278,item_ELEC_00228,M,18-24,Shenzhen,Web,ad,Electronics,TechPro,67.61,6,7,0.09,Bluetooth headphones rose gold fast charging USB-C,0,0
2025-11-16 23:45:00,11278,item_ELEC_00308,M,18-24,Shenzhen,Web,recommendation,Electronics,BrandA,881.54,9,7,0.09,Keyboard blue premium sound with ANC,0,0
2025-11-25 03:29:00,11278,item_ELEC_00279,M,18-24,Shenzhen,Web,recommendation,Electronics,EliteGear,118.99,8,7,0.09,Power bank silver 48h battery Bluetooth 5.2,0,0
2025-11-27 14:31:00,11278,item_ELEC_00120,M,18-24,Shenzhen,Web,push,Electronics,BrandA,82.19,3,7,0.09,Keyboard fast charging Bluetooth 5.0 dustproof,0,0
2025-11-27 17:05:00,11278,item_CLOT_00605,M,18-24,Shenzhen,Web,search,Clothing,UrbanWear,510.56,3,7,0.09,Jacket 3/4 sleeve premium blend with zipper,0,0
2025-12-09 13:20:00,11278,item_ELEC_00131,M,18-24,Shenzhen,Web,push,Electronics,TechPro,293.87,1,7,0.09,Webcam 24h battery shockproof HD quality,1,0
2025-11-13 21:42:00,11279,item_FOOD_00797,M,35-44,Shenzhen,Android,search,Food,BrandZ,419.57,9,4,0.03,Honey 250g pack low sugar,0,0
2025-11-14 15:15:00,11279,item_SPOR_01920,M,35-44,Shenzhen,Android,search,Sports,BrandU,636.03,1,4,0.03,Compression socks purple quick-dry for running portable design,0,0
2025-11-16 12:38:00,11279,item_SPOR_01928,M,35-44,Shenzhen,Android,ad,Sports,FitGear,623.82,3,4,0.03,Jump rope anti-slip men's fit for running,0,0
2025-11-21 06:18:00,11279,item_HOME_01130,M,35-44,Shenzhen,Android,push,Home,BrandB,51.32,9,4,0.03,Throw blanket white rustic charm modern style with LED light,0,0
2025-11-29 15:22:00,11279,item_FOOD_00698,M,35-44,Shenzhen,Android,push,Food,PureLife,571.0,9,4,0.03,Organic granola locally sourced with chia seeds vitamin enriched,0,0
2025-12-01 15:52:00,11279,item_SPOR_01759,M,35-44,Shenzhen,Android,ad,Sports,FitGear,383.95,9,4,0.03,Sports watch women's fit for yoga,0,0
2025-12-06 00:30:00,11279,item_CLOT_00547,M,35-44,Shenzhen,Android,ad,Clothing,ClassicFit,721.91,5,4,0.03,Polo shirt beige classic design premium blend long sleeve,0,0
2025-12-12 21:51:00,11279,item_SPOR_01961,M,35-44,Shenzhen,Android,recommendation,Sports,BrandS,638.44,1,4,0.03,Foam roller ergonomic grip durable construction for running,0,0
2025-11-13 17:47:00,11280,item_SPOR_01893,M,55+,Beijing,Web,organic,Sports,ProSport,196.16,7,7,0.26,Yoga mat arch support professional grade moisture-wicking,0,0
2025-11-14 06:13:00,11280,item_HOME_01023,M,55+,Beijing,Web,search,Home,BrandB,428.81,9,7,0.26,Throw blanket multi-functional contemporary,0,0
2025-11-17 16:46:00,11280,item_SPOR_01816,M,55+,Beijing,Web,push,Sports,ActiveLife,410.89,10,7,0.26,Yoga mat for running youth size durable construction,0,0
2025-11-27 03:30:00,11280,item_FOOD_00671,M,55+,Beijing,Web,recommendation,Food,GreenChoice,1117.45,1,7,0.26,Nuts mix with almonds locally sourced 1kg pack,0,0
2025-11-16 08:27:00,11281,item_CLOT_00497,M,55+,Chengdu,iOS,search,Clothing,StyleCo,489.03,4,4,0.18,Jacket soft cotton with buttons casual style,0,0
2025-11-23 22:20:00,11281,item_SPOR_01825,M,55+,Chengdu,iOS,push,Sports,FitGear,233.82,2,4,0.18,Sports watch black unisex design lightweight,0,0
2025-12-01 00:36:00,11281,item_HOME_01283,M,55+,Chengdu,iOS,organic,Home,HomeComfort,241.86,2,4,0.18,Throw blanket oak multi-functional with lumbar support,0,0
2025-12-02 20:20:00,11281,item_FOOD_00691,M,55+,Chengdu,iOS,recommendation,Food,GreenChoice,793.22,9,4,0.18,Honey with coconut high protein 500g pack,1,1
2025-12-08 21:34:00,11281,item_BEAU_01334,M,55+,Chengdu,iOS,recommendation,Beauty,GlowLab,211.36,3,4,0.18,Lip balm for all skin types jumbo size with niacinamide,0,0
2025-12-10 01:03:00,11281,item_BEAU_01395,M,55+,Chengdu,iOS,organic,Beauty,PureSkin,93.08,7,4,0.18,Facial serum for sensitive skin with retinol anti-aging,0,0
2025-11-23 04:11:00,11282,item_HOME_01070,M,18-24,Beijing,Android,ad,Home,BrandB,768.84,1,5,0.06,Picture frame oak vintage style handcrafted,0,0
2025-11-24 14:53:00,11282,item_FOOD_00940,M,18-24,Beijing,Android,search,Food,BrandZ,235.23,9,5,0.06,Organic granola artisan made 1kg pack vitamin enriched,0,0
2025-11-24 20:40:00,11282,item_SPOR_01861,M,18-24,Beijing,Android,search,Sports,BrandS,746.53,5,5,0.06,Foam roller ergonomic grip durable construction,0,0
2025-11-26 08:44:00,11282,item_HOME_01262,M,18-24,Beijing,Android,ad,Home,ModernLiving,744.63,6,5,0.06,Office chair adjustable height minimalist design,0,0
2025-11-29 19:56:00,11282,item_ELEC_00018,M,18-24,Beijing,Android,search,Electronics,SoundMax,64.58,7,5,0.06,Wireless earbuds blue with transparency mode Bluetooth 5.0 shockproof,0,0
2025-12-02 11:22:00,11282,item_BEAU_01380,M,18-24,Beijing,Android,recommendation,Beauty,PureSkin,862.54,4,5,0.06,Moisturizer paraben-free 50ml bottle soothing,0,0
2025-12-03 06:20:00,11282,item_SPOR_01836,M,18-24,Beijing,Android,recommendation,Sports,BrandU,496.63,4,5,0.06,Compression socks women's fit anti-slip,0,0
2025-12-05 15:36:00,11282,item_HOME_01251,M,18-24,Beijing,Android,ad,Home,HomeComfort,215.53,7,5,0.06,Candle with LED light adjustable height easy assembly,1,1
2025-12-07 16:09:00,11282,item_ELEC_00243,M,18-24,Beijing,Android,push,Electronics,EliteGear,688.78,9,5,0.06,Bluetooth headphones with ANC 48h battery,0,0
2025-12-12 16:16:00,11282,item_CLOT_00636,M,18-24,Beijing,Android,ad,Clothing,BrandM,759.28,3,5,0.06,Cardigan beige breathable fabric with pockets,0,0
2025-12-01 10:32:00,11283,item_ELEC_00124,M,55+,Hangzhou,Web,recommendation,Electronics,TechPro,982.36,4,7,0.3,Tablet rose gold Lightning port ultra HD fast charging,0,0
2025-12-07 14:30:00,11283,item_FOOD_00669,M,55+,Hangzhou,Web,push,Food,GreenChoice,454.4,9,7,0.3,Quinoa fair trade with coconut,1,0
2025-12-10 07:43:00,11284,item_ELEC_00226,M,45-54,Beijing,Android,organic,Electronics,SoundMax,534.2,8,1,0.08,Wireless mouse blue USB-C waterproof IPX7 with ANC,0,0
2025-12-11 00:14:00,11284,item_FOOD_00810,M,45-54,Beijing,Android,search,Food,GreenChoice,386.88,9,1,0.08,Dried fruits premium quality low sugar vegan,1,0
2025-11-24 03:16:00,11285,item_CLOT_00488,M,35-44,Guangzhou,iOS,push,Clothing,UrbanWear,226.27,1,2,0.17,Hoodie navy with pockets casual style,0,0
2025-11-29 19:47:00,11285,item_CLOT_00593,M,35-44,Guangzhou,iOS,push,Clothing,ClassicFit,95.27,9,2,0.17,Sweater regular fit with buttons long sleeve,0,0
2025-12-10 15:41:00,11285,item_HOME_01044,M,35-44,Guangzhou,iOS,ad,Home,BrandY,191.25,4,2,0.17,Cushion handcrafted with LED light,0,0
2025-11-12 09:08:00,11286,item_FOOD_00991,M,25-34,Beijing,Android,organic,Food,BrandC,824.81,9,5,0.03,Protein bar 500g pack high protein,0,0
2025-11-23 09:44:00,11286,item_FOOD_00697,M,25-34,Beijing,Android,organic,Food,PureLife,29.14,4,5,0.03,Dark chocolate low sugar with almonds,0,0
2025-12-05 02:24:00,11286,item_ELEC_00321,M,25-34,Beijing,Android,recommendation,Electronics,SoundMax,706.4,6,5,0.03,Phone case 4K resolution shockproof,0,0
2025-12-02 10:08:00,11287,item_ELEC_00091,M,18-24,Shanghai,iOS,search,Electronics,SoundMax,270.41,3,7,0.1,Wireless earbuds blue 4K resolution with transparency mode dustproof,0,0
2025-12-10 10:19:00,11287,item_SPOR_01951,M,18-24,Shanghai,iOS,organic,Sports,BrandU,218.9,8,7,0.1,Running shoes quick-dry ergonomic grip cushioned sole,0,0
2025-11-22 00:06:00,11288,item_ELEC_00170,F,45-54,Chengdu,iOS,ad,Electronics,EliteGear,867.62,6,0,0.3,Webcam black with ANC shockproof,1,1
2025-12-08 03:24:00,11288,item_BEAU_01396,F,45-54,Chengdu,iOS,ad,Beauty,BrandN,338.49,2,0,0.3,Cleanser brightening jumbo size dermatologist tested,1,0
2025-12-10 02:01:00,11288,item_BEAU_01499,F,45-54,Chengdu,iOS,ad,Beauty,BrandQ,754.97,6,0,0.3,Eye cream with hyaluronic acid 30ml travel size,0,0
2025-11-14 17:04:00,11289,item_ELEC_00179,F,55+,Shanghai,Android,recommendation,Electronics,BrandA,9.84,8,7,0.03,Wireless mouse black sweatproof 48h battery,0,0
2025-11-15 21:50:00,11289,item_BEAU_01393,F,55+,Shanghai,Android,organic,Beauty,BrandN,734.61,8,7,0.03,Essence for oily skin with retinol,0,0
2025-11-18 08:08:00,11289,item_ELEC_00102,F,55+,Shanghai,Android,recommendation,Electronics,BrandX,978.03,7,7,0.03,Wireless mouse red ultra HD shockproof,0,0
2025-11-19 21:42:00,11289,item_ELEC_00321,F,55+,Shanghai,Android,push,Electronics,SoundMax,990.07,1,7,0.03,Phone case 4K resolution shockproof,0,0
2025-11-23 18:38:00,11289,item_FOOD_00779,F,55+,Shanghai,Android,ad,Food,BrandZ,1071.61,2,7,0.03,Coffee beans 250g pack gluten-free,0,0
2025-11-24 17:22:00,11289,item_FOOD_00887,F,55+,Shanghai,Android,recommendation,Food,PureLife,256.94,8,7,0.03,Olive oil high protein with chia seeds,0,0
2025-12-01 00:26:00,11289,item_FOOD_00941,F,55+,Shanghai,Android,recommendation,Food,BrandC,1045.03,7,7,0.03,Green tea vegan artisan made with chia seeds,0,0
2025-12-01 08:12:00,11289,item_FOOD_00834,F,55+,Shanghai,Android,organic,Food,NatureBest,681.04,1,7,0.03,Protein bar family size with almonds high protein,0,0
2025-12-01 16:17:00,11289,item_HOME_01167,F,55+,Shanghai,Android,search,Home,BrandB,509.63,9,7,0.03,Clock natural wood compact size contemporary modern style,0,0
2025-11-24 04:34:00,11290,item_FOOD_00934,F,35-44,Guangzhou,Android,ad,Food,BrandZ,716.67,5,3,0.13,Green tea low sugar family size with chia seeds,0,0
2025-11-27 07:15:00,11290,item_ELEC_00326,F,35-44,Guangzhou,Android,recommendation,Electronics,SoundMax,642.71,9,3,0.13,Bluetooth headphones with voice assistant Bluetooth 5.2,0,0
2025-12-02 22:57:00,11290,item_CLOT_00492,F,35-44,Guangzhou,Android,recommendation,Clothing,BrandD,360.0,6,3,0.13,Jeans with zipper soft cotton sleeveless,0,0
2025-11-12 03:59:00,11291,item_FOOD_00817,M,55+,Guangzhou,Android,search,Food,NatureBest,532.24,7,3,0.07,Honey high fiber fair trade 1kg pack,0,0
2025-11-19 09:54:00,11291,item_HOME_01222,M,55+,Guangzhou,Android,ad,Home,CozySpace,720.0,8,3,0.07,Picture frame compact size ergonomic design handcrafted,0,0
2025-11-21 23:55:00,11291,item_SPOR_01999,M,55+,Guangzhou,Android,search,Sports,FitGear,67.1,5,3,0.07,Yoga mat red for yoga men's fit arch support,0,0
2025-11-26 02:50:00,11291,item_CLOT_00638,M,55+,Guangzhou,Android,search,Clothing,ClassicFit,60.85,10,3,0.07,Cotton t-shirt with zipper sleeveless streetwear,0,0
2025-11-29 06:18:00,11291,item_SPOR_01882,M,55+,Guangzhou,Android,organic,Sports,BrandS,671.87,4,3,0.07,Gym bag gray for training breathable material women's fit,0,0
2025-11-30 06:22:00,11291,item_BEAU_01422,M,55+,Guangzhou,Android,push,Beauty,BrandN,915.48,10,3,0.07,Facial serum 100ml bottle anti-aging with retinol,0,0
2025-12-07 11:56:00,11291,item_HOME_01113,M,55+,Guangzhou,Android,ad,Home,HomeComfort,876.61,3,3,0.07,Picture frame natural wood with armrests durable material space-saving,0,0
2025-12-09 23:58:00,11291,item_FOOD_00679,M,55+,Guangzhou,Android,organic,Food,NatureBest,820.56,4,3,0.07,Coffee beans gluten-free with chia seeds,0,0
2025-12-11 02:44:00,11291,item_ELEC_00262,M,55+,Guangzhou,Android,organic,Electronics,EliteGear,53.67,1,3,0.07,Wireless mouse Lightning port with ANC HD quality,0,0
2025-11-16 11:39:00,11292,item_BEAU_01641,F,45-54,Hangzhou,Web,search,Beauty,PureSkin,889.03,9,4,0.12,Toner 50ml bottle with niacinamide,0,0
2025-11-21 01:53:00,11292,item_ELEC_00028,F,45-54,Hangzhou,Web,organic,Electronics,BrandX,350.83,8,4,0.12,Webcam with transparency mode 4K resolution,0,0
2025-11-22 11:15:00,11292,item_BEAU_01572,F,45-54,Hangzhou,Web,organic,Beauty,BeautyEssence,321.88,3,4,0.12,Lip balm for dry skin with hyaluronic acid,0,0
2025-11-23 18:31:00,11292,item_BEAU_01436,F,45-54,Hangzhou,Web,push,Beauty,PureSkin,141.93,6,4,0.12,Toner 30ml travel size for dry skin fragrance-free,1,1
2025-12-11 09:24:00,11292,item_BEAU_01630,F,45-54,Hangzhou,Web,ad,Beauty,BrandN,764.45,8,4,0.12,Moisturizer brightening for oily skin 50ml bottle,1,1
2025-11-15 15:45:00,11293,item_FOOD_00938,M,55+,Chengdu,iOS,ad,Food,GreenChoice,197.88,2,6,0.11,Honey with chia seeds high fiber,0,0
2025-11-18 21:46:00,11293,item_BEAU_01420,M,55+,Chengdu,iOS,search,Beauty,BrandN,410.46,1,6,0.11,Facial serum with hyaluronic acid dermatologist tested,0,0
2025-12-03 20:28:00,11293,item_ELEC_00081,M,55+,Chengdu,iOS,push,Electronics,BrandA,108.46,3,6,0.11,Wireless earbuds fast charging 4K resolution USB-C,0,0
2025-11-12 10:06:00,11294,item_FOOD_00898,M,45-54,Beijing,iOS,recommendation,Food,GreenChoice,66.09,3,6,0.22,Green tea high fiber organic certified,0,0
2025-11-28 06:56:00,11294,item_SPOR_01860,M,45-54,Beijing,iOS,organic,Sports,ProSport,373.04,6,6,0.22,Jump rope for training durable construction women's fit,1,1
2025-12-04 09:34:00,11294,item_FOOD_00946,M,45-54,Beijing,iOS,push,Food,NatureBest,200.56,5,6,0.22,Coffee beans vegan fair trade,0,0
2025-12-04 10:20:00,11294,item_SPOR_01986,M,45-54,Beijing,iOS,organic,Sports,FitGear,552.67,7,6,0.22,Sports watch anti-slip durable construction for CrossFit,0,0
2025-12-05 19:13:00,11294,item_SPOR_01874,M,45-54,Beijing,iOS,organic,Sports,ProSport,804.01,7,6,0.22,Compression socks gray for yoga men's fit,0,0
2025-12-06 12:28:00,11294,item_HOME_01315,M,45-54,Beijing,iOS,organic,Home,CozySpace,908.03,1,6,0.22,Cushion black ergonomic design compact size handcrafted,0,0
2025-11-13 01:29:00,11295,item_HOME_01307,F,35-44,Guangzhou,Android,search,Home,BrandY,816.34,9,4,0.05,Clock easy assembly minimalist design,0,0
2025-11-13 13:02:00,11295,item_BEAU_01557,F,35-44,Guangzhou,Android,search,Beauty,BrandQ,472.45,6,4,0.05,Facial serum fragrance-free brightening,0,0
2025-11-22 02:01:00,11295,item_HOME_01100,F,35-44,Guangzhou,Android,push,Home,BrandY,606.38,8,4,0.05,Desk lamp large capacity vintage style handcrafted,0,0
2025-12-03 12:42:00,11295,item_FOOD_00689,F,35-44,Guangzhou,Android,push,Food,BrandC,471.24,6,4,0.05,Green tea premium quality with mixed berries 500g pack,0,0
2025-12-09 02:33:00,11295,item_BEAU_01509,F,35-44,Guangzhou,Android,recommendation,Beauty,BrandN,348.94,4,4,0.05,Facial serum for all skin types dermatologist tested with niacinamide,0,0
2025-12-10 11:51:00,11295,item_FOOD_00833,F,35-44,Guangzhou,Android,ad,Food,NatureBest,799.87,4,4,0.05,Organic granola 1kg pack vitamin enriched,0,0
2025-11-17 19:37:00,11296,item_SPOR_01956,M,18-24,Shanghai,Web,organic,Sports,ActiveLife,923.25,10,0,0.13,Compression socks youth size adjustable strap durable construction,0,0
2025-11-19 08:33:00,11296,item_CLOT_00364,M,18-24,Shanghai,Web,search,Clothing,ClassicFit,960.21,2,0,0.13,Sweater olive regular fit soft cotton with pockets,0,0
2025-11-28 18:26:00,11296,item_CLOT_00579,M,18-24,Shanghai,Web,organic,Clothing,BrandM,266.47,10,0,0.13,Blazer with pockets 3/4 sleeve,0,0
2025-12-03 05:53:00,11296,item_CLOT_00368,M,18-24,Shanghai,Web,recommendation,Clothing,StyleCo,188.57,6,0,0.13,Polo shirt olive business casual breathable fabric,0,0
2025-12-03 18:24:00,11296,item_CLOT_00427,M,18-24,Shanghai,Web,recommendation,Clothing,ClassicFit,362.16,7,0,0.13,Dress shirt regular fit 3/4 sleeve,0,0
2025-12-04 08:13:00,11296,item_SPOR_01975,M,18-24,Shanghai,Web,push,Sports,ProSport,269.19,7,0,0.13,Yoga mat gray anti-slip for running,0,0
2025-12-05 09:16:00,11296,item_BEAU_01350,M,18-24,Shanghai,Web,search,Beauty,BrandQ,109.34,6,0,0.13,Lip balm with retinol brightening paraben-free,0,0
2025-11-28 08:59:00,11297,item_HOME_01297,M,25-34,Hangzhou,Android,organic,Home,BrandB,48.96,3,4,0.09,Plant pot gray vintage style ergonomic design,0,0
2025-12-06 05:12:00,11297,item_CLOT_00358,M,25-34,Hangzhou,Android,organic,Clothing,BrandM,328.88,9,4,0.09,Hoodie gray regular fit long sleeve classic design,0,0
2025-12-07 11:58:00,11297,item_BEAU_01587,M,25-34,Hangzhou,Android,organic,Beauty,BeautyEssence,324.13,3,4,0.09,Eye cream for dry skin brightening 30ml travel size,0,0
2025-11-29 04:48:00,11298,item_ELEC_00236,M,55+,Guangzhou,Android,recommendation,Electronics,BrandA,890.37,6,1,0.1,Wireless mouse red with voice assistant 48h battery,0,0
2025-12-06 03:51:00,11298,item_ELEC_00216,M,55+,Guangzhou,Android,ad,Electronics,BrandA,601.57,3,1,0.1,Tablet black USB-C wireless charging,0,0
2025-12-08 18:12:00,11298,item_ELEC_00264,M,55+,Guangzhou,Android,recommendation,Electronics,BrandX,544.61,8,1,0.1,Bluetooth headphones silver fast charging Lightning port,0,0
2025-12-08 20:43:00,11298,item_ELEC_00039,M,55+,Guangzhou,Android,search,Electronics,TechPro,506.11,1,1,0.1,Keyboard sweatproof ultra HD,0,0
2025-11-24 04:55:00,11299,item_SPOR_01783,M,35-44,Shenzhen,iOS,push,Sports,BrandU,438.24,2,6,0.14,Sports watch neon green ergonomic grip cushioned sole anti-slip,0,0
2025-12-03 08:34:00,11299,item_SPOR_01901,M,35-44,Shenzhen,iOS,search,Sports,ActiveLife,649.15,10,6,0.14,Sports watch black youth size quick-dry lightweight,0,0
2025-11-15 11:44:00,11300,item_HOME_01179,M,25-34,Hangzhou,Android,search,Home,CozySpace,15.68,9,0,0.16,Throw blanket white space-saving contemporary,0,0
2025-11-23 00:22:00,11300,item_FOOD_00878,M,25-34,Hangzhou,Android,recommendation,Food,NatureBest,267.13,1,0,0.16,Green tea low sugar fair trade,0,0
2025-11-24 15:58:00,11300,item_CLOT_00457,M,25-34,Hangzhou,Android,organic,Clothing,BrandD,550.05,4,0,0.16,Hoodie gray with zipper business casual,0,0
2025-11-29 08:05:00,11300,item_FOOD_00985,M,25-34,Hangzhou,Android,ad,Food,GreenChoice,456.09,10,0,0.16,Dark chocolate non-GMO high protein,0,0
2025-12-07 11:34:00,11300,item_SPOR_01867,M,25-34,Hangzhou,Android,search,Sports,BrandU,458.9,5,0,0.16,Gym bag for yoga arch support moisture-wicking,0,0
2025-11-12 07:48:00,11301,item_BEAU_01452,F,25-34,Shanghai,iOS,push,Beauty,BrandQ,282.01,4,5,0.29,Essence brightening fragrance-free,0,0
2025-11-18 02:39:00,11301,item_CLOT_00354,F,25-34,Shanghai,iOS,search,Clothing,ClassicFit,900.17,4,5,0.29,Blazer breathable fabric slim fit,0,0
2025-11-19 17:18:00,11301,item_BEAU_01607,F,25-34,Shanghai,iOS,organic,Beauty,BrandQ,87.3,5,5,0.29,Cleanser for dry skin anti-aging with vitamin C,0,0
2025-11-30 10:07:00,11301,item_ELEC_00074,F,25-34,Shanghai,iOS,ad,Electronics,SoundMax,16.88,3,5,0.29,Smart watch black with touch controls 48h battery,0,0
2025-12-06 15:49:00,11301,item_FOOD_00684,F,25-34,Shanghai,iOS,push,Food,BrandZ,425.26,6,5,0.29,Dark chocolate 1kg pack fair trade high fiber,0,0
2025-12-11 15:13:00,11301,item_SPOR_01754,F,25-34,Shanghai,iOS,ad,Sports,BrandU,717.99,2,5,0.29,Yoga mat lightweight women's fit,1,0
2025-11-23 19:32:00,11302,item_BEAU_01625,M,35-44,Shenzhen,Android,organic,Beauty,GlowLab,798.68,4,0,0.1,Toner for all skin types anti-aging cruelty-free,0,0
2025-11-26 18:48:00,11302,item_ELEC_00032,M,35-44,Shenzhen,Android,search,Electronics,SoundMax,436.23,8,0,0.1,Keyboard silver Lightning port HD quality,0,0
2025-11-28 23:46:00,11302,item_BEAU_01369,M,35-44,Shenzhen,Android,recommendation,Beauty,GlowLab,388.98,6,0,0.1,Night cream fragrance-free 30ml travel size,0,0
2025-12-10 06:20:00,11302,item_ELEC_00045,M,35-44,Shenzhen,Android,search,Electronics,TechPro,635.96,3,0,0.1,Wireless earbuds blue with transparency mode Bluetooth 5.0 shockproof,0,0
2025-11-12 11:40:00,11303,item_CLOT_00380,M,18-24,Beijing,Android,ad,Clothing,BrandD,544.25,7,7,0.06,Blazer premium blend slim fit with pockets,0,0
2025-11-13 09:01:00,11303,item_CLOT_00552,M,18-24,Beijing,Android,organic,Clothing,BrandD,98.09,4,7,0.06,Dress shirt 3/4 sleeve regular fit,0,0
2025-11-19 23:07:00,11303,item_FOOD_00988,M,18-24,Beijing,Android,ad,Food,NatureBest,49.07,10,7,0.06,Honey high protein non-GMO with coconut,0,0
2025-11-23 08:49:00,11303,item_CLOT_00546,M,18-24,Beijing,Android,recommendation,Clothing,BrandM,729.42,4,7,0.06,Cotton t-shirt moisture-wicking long sleeve athletic fit,0,0
2025-11-25 19:15:00,11303,item_ELEC_00283,M,18-24,Beijing,Android,push,Electronics,TechPro,16.04,3,7,0.06,USB cable with transparency mode waterproof IPX7 ultra HD,0,0
2025-11-30 23:00:00,11303,item_CLOT_00510,M,18-24,Beijing,Android,recommendation,Clothing,ClassicFit,310.1,8,7,0.06,Hoodie beige regular fit premium blend with pockets,0,0
2025-12-12 15:49:00,11303,item_ELEC_00184,M,18-24,Beijing,Android,organic,Electronics,BrandA,28.77,8,7,0.06,Bluetooth headphones rose gold 4K resolution sweatproof,0,0
2025-11-15 20:08:00,11304,item_BEAU_01459,F,55+,Guangzhou,Web,ad,Beauty,BrandQ,403.55,5,5,0.2,Facial serum for all skin types anti-aging jumbo size,0,0
2025-11-28 01:39:00,11304,item_CLOT_00550,F,55+,Guangzhou,Web,recommendation,Clothing,BrandM,542.42,8,5,0.2,Blazer white sleeveless breathable fabric slim fit,0,0
2025-12-05 10:16:00,11304,item_BEAU_01380,F,55+,Guangzhou,Web,recommendation,Beauty,PureSkin,878.59,5,5,0.2,Moisturizer paraben-free 50ml bottle soothing,0,0
2025-12-09 01:56:00,11304,item_FOOD_00681,F,55+,Guangzhou,Web,organic,Food,BrandC,482.24,6,5,0.2,Organic granola family size low sugar,0,0
2025-12-09 21:30:00,11304,item_ELEC_00243,F,55+,Guangzhou,Web,recommendation,Electronics,EliteGear,704.73,7,5,0.2,Bluetooth headphones with ANC 48h battery,1,0
2025-11-16 01:29:00,11305,item_CLOT_00358,F,45-54,Shenzhen,Android,ad,Clothing,BrandM,276.91,8,0,0.29,Hoodie gray regular fit long sleeve classic design,0,0
